timestamp,marker_type,label,x,y,confidence,range_m,image_path,photo_copy_path
2026-05-19 20:07:22.692,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:27.743,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:32.788,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:37.808,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:42.897,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:47.923,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:52.985,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:07:58.013,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:03.029,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:08.071,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:13.117,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:18.154,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:23.179,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:28.230,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:33.304,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:38.368,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:43.371,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:48.387,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:53.473,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:08:58.485,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:03.557,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:08.634,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:13.655,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:18.735,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:23.801,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:28.832,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:33.861,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:38.899,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:44.050,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:49.087,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:54.130,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:09:59.229,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:04.345,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:09.365,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:14.379,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:19.393,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:24.495,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:29.504,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:34.586,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:39.588,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:44.616,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:49.650,colour,yellow,-0.1312,-0.8505,1.000,nan,,
2026-05-19 20:10:54.736,colour,yellow,-0.1312,-0.8505,1.000,nan,,
